step,rewards,qf1_loss,actor_loss,observations,action
76000,[-5.5348167],4429.1455078125,785.135986328125,[ 0.98844797 -0.05650741  0.03419272  0.70652965],[-1.8982682]
77000,[-8.325737],6331.373046875,848.4141235351562,[ 1.07977751 -0.05431751 -0.2387378   0.79383076],[-2.4015958]
78000,[-4.707205],7676.51806640625,862.2787475585938,[ 1.00581676 -0.05355515  0.27133727 -0.64193625],[1.722832]
79000,[-4.9602337],4814.5615234375,742.3353881835938,[ 0.94277575  0.00332637  0.1096845  -0.61784158],[1.7884223]
80000,[-6.544919],4573.177734375,759.544677734375,[ 0.96218208 -0.07194897 -0.08026718  0.88034383],[-2.1613355]
81000,[-0.9710714],6088.4296875,837.516845703125,[ 9.73167951e-01 -2.38246041e-03  3.67460173e-02 -4.89145502e-04],[0.12194918]
82000,[-1.5870502],5170.64794921875,698.6898193359375,[ 0.79915908  0.01683689  0.07782976 -0.39962526],[0.9019233]
83000,[-3.211698],3907.3857421875,578.4326171875,[ 0.85487722  0.01968066 -0.27332142  0.54891334],[-1.4371213]
84000,[-0.41118926],6733.158203125,795.5687255859375,[ 0.41550648 -0.01710165  0.46051676  0.03694898],[-0.0938943]
85000,[-4.286927],4191.5029296875,482.9172668457031,[ 0.94372755 -0.0652065   0.00248312  0.55315171],[-1.6307225]
86000,[-7.0534935],6588.0478515625,809.1571044921875,[ 0.95336017 -0.07040156 -0.03841571  0.69116746],[-2.1824894]
87000,[-3.8360832],5210.685546875,617.09033203125,[ 0.89951115  0.01755662  0.13921058 -0.58410764],[1.5727174]
88000,[-1.9228156],5092.6416015625,708.4168701171875,[ 0.82058631  0.01644128  0.16650202 -0.39642548],[1.0314302]
89000,[-1.0244963],4231.9814453125,593.798583984375,[ 0.58635515 -0.01010977  0.71695639 -0.38768575],[0.66793615]
90000,[-14.263269],6947.1357421875,654.6096801757812,[ 1.12211653 -0.05607152 -0.52155153  1.33227794],[-3.342371]
91000,[-5.871369],9391.310546875,872.4168701171875,[ 0.69613431 -0.0809481   1.47031625 -1.36682656],[2.1735587]
92000,[-6.585621],6710.984375,527.7215576171875,[ 0.79754206 -0.06405548  0.3355409   0.69217946],[-2.050323]
93000,[-0.8364551],7790.7080078125,608.7487182617188,[ 0.74078572 -0.03190961  0.58703887 -0.2262655 ],[0.2104514]
94000,[-0.72944605],4516.62890625,570.2026977539062,[ 0.84116483 -0.01181163 -0.11703167  0.01243338],[-0.05116385]
95000,[-2.4911244],6079.4267578125,555.3344116210938,[ 0.86755136 -0.07151195  0.28934811  0.28397669],[-1.0507636]
96000,[-1.272761],3854.1611328125,711.8497314453125,[ 0.96386019 -0.02180833  0.09263629 -0.18109249],[0.518001]
97000,[-2.6997328],5928.00830078125,590.58935546875,[ 0.72378353 -0.05522562  0.65515839 -0.08850927],[-0.86529166]
98000,[-2.963957],4434.18505859375,613.2896728515625,[ 0.88659313 -0.0727736   0.33920951  0.46012593],[-1.2083149]
99000,[-5.3377895],1831.0374755859375,622.9136962890625,[ 0.87272999 -0.08290884  0.42959476  0.60846307],[-1.7571204]
100000,[-1.240615],3635.00244140625,451.3519592285156,[ 0.30837428 -0.03326624  1.13302892 -0.28737335],[0.39634815]
101000,[-2.5145595],6661.79736328125,773.2723388671875,[ 1.15998505 -0.07470787 -0.03370459  0.41822758],[-0.9858504]
102000,[-0.66519916],2479.5439453125,439.9818420410156,[ 0.10227926 -0.01091598  0.81359554  0.03350362],[0.01550748]
103000,[-0.5654745],2948.721923828125,622.7642822265625,[ 0.37128365  0.00234412  0.68603579 -0.05623474],[0.25029394]
104000,[-0.94154155],4235.3984375,426.7874755859375,[ 0.24664744 -0.02280222  0.93388616 -0.0369633 ],[-0.02627556]
105000,[-1.0753067],4553.4384765625,567.7882080078125,[ 0.95314763 -0.08010695  0.26310795  0.06657605],[-0.15766573]
106000,[-2.1214304],4045.34912109375,402.41156005859375,[ 0.8036855  -0.07202167  0.85454538 -0.42558721],[1.0059328]
107000,[-3.2159803],2998.333984375,492.9790344238281,[ 0.64102501 -0.0595367   1.16286462 -0.71531841],[1.4635627]
108000,[-1.041539],5559.1875,462.5885009765625,[-0.10829018 -0.03770308  0.94070658  0.06761148],[-0.15294416]
109000,[-0.4497589],5773.3857421875,461.34796142578125,[ 0.35272442 -0.00458655  0.59873215  0.01303052],[0.08316594]
110000,[-0.55737704],6624.2841796875,547.177734375,[ 0.33652809 -0.00789582  0.6889873   0.01366819],[0.04479504]
111000,[-1.4183155],5058.62939453125,384.637939453125,[-0.29354939 -0.01271727  1.16372614 -0.24515681],[0.13648252]
112000,[-0.46081084],6021.53564453125,474.14117431640625,[0.51736181 0.0083379  0.46917013 0.01671868],[0.04896665]
113000,[-0.7664063],3511.2451171875,567.6173706054688,[ 0.14708705 -0.02615013  0.77848365  0.05261701],[-0.18625599]
114000,[-0.685685],4254.5927734375,411.96221923828125,[ 0.07959348 -0.0344235   0.80114066 -0.01428724],[-0.05243947]
115000,[-0.62820864],3668.84912109375,328.4811706542969,[ 0.62061754 -0.00567256  0.52588532 -0.10883775],[0.05526552]
116000,[-0.09121644],3999.253662109375,652.029052734375,[0.2425841  0.00580097 0.18693262 0.01491288],[-0.00140291]
117000,[-0.7286166],2767.546142578125,525.227294921875,[-2.69529227e-01  5.79044845e-04  8.10344688e-01 -5.62502546e-02],[0.0522557]
118000,[-2.234861],2048.7578125,403.5584716796875,[-0.28415103 -0.00946046  1.26042076 -0.11245723],[-0.3111021]
119000,[-0.66688794],3413.1865234375,356.9915771484375,[ 0.6172529  -0.00381954  0.57033355 -0.11464738],[0.06682581]
120000,[-1.5033783],2985.465576171875,509.26611328125,[-0.88344753  0.01670489  0.81361253 -0.01995202],[0.01974024]
121000,[-0.78289205],3011.256591796875,350.5401611328125,[ 0.73557937 -0.0284992   0.49098014 -0.05108307],[-0.04973716]
122000,[-1.1797767],1700.970458984375,335.9021301269531,[ 0.63729413 -0.02015323  0.80794157 -0.13514437],[-0.13732395]
123000,[-1.2260007],3649.8837890625,561.327392578125,[ 0.67550878 -0.0269637   0.86149653 -0.17443809],[-0.04054084]
124000,[-1.4370186],2810.1484375,564.5571899414062,[ 0.66025658 -0.0310632   0.85372462 -0.12189051],[-0.25014302]
125000,[-3.7739246],3135.7783203125,506.9091796875,[ 0.92525649 -0.0964596   0.423043    0.44752872],[-1.3636624]
126000,[-0.81300753],2380.970703125,538.4207763671875,[-0.41686453  0.01990941  0.77187294 -0.04378856],[0.00596292]
127000,[-0.67885065],2524.847412109375,582.2776489257812,[ 0.29211684 -0.00178082  0.79931194  0.00362179],[0.08007864]
128000,[-2.3352811],4303.185546875,415.0246276855469,[ 0.99811743 -0.08378364  0.67108263 -0.22013714],[0.90167105]
129000,[-1.7524494],3054.8837890625,483.6065673828125,[-0.99854064  0.01753499  0.83356749 -0.0945229 ],[0.05781379]
130000,[-2.66156],4277.791015625,443.74932861328125,[-1.44354642  0.01668115  0.70618271  0.0100259 ],[0.02691843]
131000,[-1.1364477],2996.6533203125,526.9716186523438,[-0.89582495  0.01164475  0.53804093 -0.06317774],[0.01928884]
132000,[-0.99046],3557.260986328125,574.323486328125,[ 0.95369682 -0.02761679 -0.24103724  0.00698657],[-0.10077071]
133000,[-0.5617419],6654.87890625,454.29632568359375,[ 0.54979604  0.01152272  0.54253535 -0.00091876],[0.05678008]
134000,[-0.78671396],3555.9287109375,270.9151611328125,[-3.39779353e-01  5.39782262e-04  7.93158149e-01 -7.59611232e-03],[-0.02333758]
135000,[-1.0400254],2980.950927734375,306.4892578125,[-0.48049047  0.01147156  0.86945265 -0.07206131],[0.00494827]
136000,[-0.5896579],3947.025634765625,502.773193359375,[0.45409332 0.01126384 0.65263368 0.01304233],[0.08384704]
137000,[-0.41609734],7747.52197265625,350.902099609375,[ 0.12531864 -0.01463874  0.64069913  0.03085707],[0.03142586]
138000,[-0.5878808],3545.78369140625,628.9397583007812,[ 0.7238206  -0.00880363  0.28187933  0.02121647],[0.00990993]
139000,[-0.5863109],5939.251953125,483.5676574707031,[ 4.84736850e-01  4.68462685e-04 -5.47296137e-01  4.48227451e-02],[0.04583043]
140000,[-0.25600994],2648.91943359375,328.96820068359375,[ 0.29597202 -0.01906317  0.41054381  0.0619608 ],[0.02816971]
141000,[-1.1898934],2270.7216796875,304.65045166015625,[ 0.93735832 -0.07375511  0.54073451 -0.0370228 ],[0.17002013]
142000,[-2.5366726],2197.267822265625,335.4986572265625,[-1.04001224  0.05170709  1.18054736 -0.02689193],[0.138331]
143000,[-1.5237694],2643.595947265625,390.4052429199219,[-0.96095532  0.02308888  0.72951443 -0.03010834],[0.01441357]
144000,[-0.87250525],2612.70556640625,516.5578002929688,[ 0.85076028 -0.02182502  0.28176607  0.00277211],[-0.18257433]
145000,[-0.53029805],1638.4368896484375,235.2899627685547,[ 0.15138922 -0.02900215  0.68566907  0.07574828],[-0.06301892]
146000,[-0.36165747],5151.4267578125,412.78717041015625,[ 0.35930644 -0.00725987  0.4609886   0.14584295],[-0.04244546]
147000,[-0.7063141],2949.8984375,336.6317443847656,[-2.76443256e-01 -7.20238260e-04  7.74611124e-01 -4.40999060e-02],[-0.00557022]
148000,[-0.41116965],1747.0166015625,307.91839599609375,[-0.07232837 -0.0046646   0.65456138 -0.09528916],[0.09228271]
149000,[-0.28822795],2076.3388671875,471.51068115234375,[0.4664855  0.0131855  0.27684495 0.06894519],[0.01852306]
150000,[-0.19397473],2834.432373046875,228.7911376953125,[ 0.02579288 -0.01594716  0.4451451  -0.10599301],[0.04380977]
151000,[-3.160525],4582.3330078125,465.9109802246094,[-1.28219966  0.03955917  1.18892342 -0.04483478],[0.08602372]
152000,[-0.42774576],4442.0244140625,526.23974609375,[ 0.0567751  -0.02347384  0.65812459 -0.08679053],[0.03297812]
153000,[-0.15148568],2099.253173828125,269.05999755859375,[ 0.12329194 -0.03628837  0.29092199  0.09234562],[-0.12110162]
154000,[-0.23437952],3047.350341796875,419.852783203125,[ 0.37953602 -0.00685455  0.28566934  0.02666443],[-0.06324701]
155000,[-1.1297007],2039.14404296875,377.21405029296875,[-0.62216838  0.01019431  0.85256398 -0.04005975],[0.07358727]
156000,[-1.9406177],3835.125244140625,402.1401672363281,[-0.9869517   0.02179285  0.959527   -0.03693053],[0.08621359]
157000,[-1.2760665],2003.904052734375,257.077880859375,[-0.79358914  0.01127452  0.76260212 -0.00496773],[-0.01093201]
158000,[-0.53510493],3237.03125,310.89007568359375,[-3.43908204e-01  4.92778152e-05  6.20541211e-01 -5.29891754e-02],[-0.01080301]
159000,[-0.42595795],2703.85888671875,269.6446838378906,[ 0.42911427 -0.00622075  0.50133458  0.04817155],[-0.01131038]
160000,[-2.5769532],2220.79541015625,349.45513916015625,[-1.36102688e+00  3.00488059e-02  7.96446491e-01  1.19092848e-03],[0.03399749]
161000,[-0.74169075],3203.020751953125,294.2760009765625,[-0.02102081 -0.02529556  0.83306387 -0.03743049],[-0.05517608]
162000,[-3.3831813],3546.951171875,468.2882995605469,[-1.67076857  0.02369642  0.71030632  0.03458408],[0.05092044]
163000,[-2.3454726],3602.60400390625,429.29608154296875,[-1.30617438  0.03072361  0.74674347 -0.03605414],[0.04360818]
164000,[-0.44244492],1890.6004638671875,254.70391845703125,[-0.10049362 -0.00654004  0.66635741 -0.07801678],[0.05816265]
165000,[-0.7102895],4196.4365234375,395.5364990234375,[ 0.0717428  -0.03436933  0.78269449  0.05355369],[-0.12864792]
166000,[-0.5198254],2648.2978515625,526.7799682617188,[-0.13950706 -0.0107727   0.70087726 -0.11622419],[0.02958193]
167000,[-0.17194676],1141.272216796875,328.83697509765625,[ 3.24546378e-01  6.39042717e-06  2.84348374e-01 -5.78388548e-02],[0.09111983]
168000,[-0.0494149],1607.8974609375,417.14239501953125,[ 0.14954308 -0.02640386  0.10977275  0.01928594],[0.05387133]
169000,[-0.78095263],2433.34521484375,329.70599365234375,[-0.63567807  0.01432932  0.60279799  0.01442947],[0.08666711]
170000,[-0.41241562],4289.6689453125,503.8432312011719,[-0.12977776 -0.01209139  0.61089028 -0.01962475],[-0.02630074]
171000,[-0.24286437],4108.8134765625,273.07696533203125,[ 0.2712112  -0.03368032  0.34982579 -0.01415073],[-0.11342724]
172000,[-0.57482666],2838.1044921875,358.7477722167969,[-0.42044525  0.00524691  0.61763059  0.00503429],[0.02177458]
173000,[-2.6920953],2383.12646484375,295.4989929199219,[-1.39412301  0.00965836  0.81236732  0.01769204],[0.01955071]
174000,[-0.11139531],1925.5416259765625,428.90234375,[ 0.29017381  0.0031829   0.17808025 -0.07970192],[0.08064425]
175000,[-0.3367748],3572.626953125,378.5146179199219,[ 0.12392674 -0.03010757  0.55320206 -0.01856408],[-0.03187343]
176000,[-0.44546092],2336.452392578125,211.37887573242188,[-0.06354477 -0.02529732  0.65905091 -0.04949075],[0.00703098]
177000,[-1.8389928],2118.937744140625,264.5920104980469,[-1.10590254  0.02247572  0.75346391 -0.04314837],[0.07812153]
178000,[-0.17917868],4276.5732421875,438.7030029296875,[ 0.21723957 -0.04503374  0.30678827 -0.00709662],[-0.08482185]
179000,[-0.4406959],5515.6279296875,266.5964660644531,[-0.33657497  0.00311294  0.57472286 -0.11659408],[0.09454852]
180000,[-1.6739509],2365.945556640625,341.99530029296875,[-1.02494553  0.00677735  0.69247892 -0.0142622 ],[-0.10814451]
181000,[-0.1128947],2012.02392578125,274.10845947265625,[ 0.27056262 -0.0237445   0.19847461 -0.00514292],[0.0146679]
182000,[-1.0362073],2338.4697265625,253.2978973388672,[-0.85647719  0.00702613  0.52503075  0.00408916],[0.04155451]
183000,[-0.9310719],2034.5960693359375,187.60543823242188,[-0.76013594  0.00953331  0.56470401 -0.00323803],[0.01423934]
184000,[-2.1667752],2831.348388671875,386.6290588378906,[-1.26648055  0.01103746  0.68737955  0.0166132 ],[-0.02490446]
185000,[-1.3066881],2364.01806640625,333.52716064453125,[-8.84054933e-01  1.54672377e-02  7.10424722e-01 -3.55866589e-04],[0.12672527]
186000,[-0.41611043],1907.7987060546875,318.859375,[-0.15455306 -0.0136477   0.62279326  0.02102781],[0.02415428]
187000,[-0.5242264],5204.744140625,321.8124694824219,[-0.08065247 -0.01941883  0.72909588 -0.05240224],[0.05542302]
188000,[-0.39508924],4672.8037109375,356.5746765136719,[ 0.37758872 -0.04505293  0.3843642   0.04488333],[-0.2003712]
189000,[-1.2381642],2289.508544921875,229.85940551757812,[-0.88384546  0.00831488  0.61789783  0.03833417],[-0.0531656]
190000,[-2.0276878],3486.666748046875,351.3370056152344,[-1.26764678e+00  3.86081807e-03  5.76305759e-01  3.97040968e-05],[-0.05023084]
191000,[-1.1063573],1808.6195068359375,281.41986083984375,[-8.31164878e-01 -5.95251547e-04  5.20428232e-01  1.21183099e-01],[-0.1882515]
192000,[-0.94924754],1643.7152099609375,275.97967529296875,[-0.3334469  -0.01223678  0.91754699 -0.14420971],[0.08169413]
193000,[-0.8189465],2098.601806640625,286.85107421875,[-0.32282797 -0.0104525   0.80689563 -0.16834185],[-0.00315341]
194000,[-0.972359],5921.01904296875,219.12130737304688,[-0.73528915  0.00731668  0.61570893 -0.01196087],[-0.01945568]
195000,[-1.8626174],1363.877685546875,220.07470703125,[-1.20313297  0.01465597  0.59452355 -0.0028536 ],[0.00945084]
196000,[-0.23290172],3462.37451171875,166.76547241210938,[ 0.18056366 -0.05632839  0.40033901 -0.08660884],[-0.04886368]
197000,[-0.02021305],1683.156005859375,364.6764221191406,[ 0.12798069 -0.01519466 -0.0030299   0.00817816],[0.00835991]
198000,[-0.04410374],1858.310546875,323.3916015625,[ 0.13909681 -0.03752433  0.07934623 -0.01686859],[-0.05450177]
199000,[-0.06705252],1469.18798828125,358.3453674316406,[ 0.03417016 -0.00323311  0.16984567  0.07896607],[0.1187464]
