step,rewards,qf1_loss,actor_loss,observations,action
30200,[-10128.537],7187082752.0,7996.333984375,[-1.74416226 16.14872077 -1.21350592  2.15734717],[-11.128731]
30300,[-19978.48],6350566400.0,8197.1669921875,[-6.20462853 22.28632274 -2.61515152  1.56961164],[-16.014935]
30400,[-1129.5692],6302627840.0,8576.0556640625,[-8.34583628  3.54225776 -1.77829863  1.31486649],[-2.076371]
30500,[-3639.236],8312159744.0,10241.8740234375,[-3.93823384  9.35227401 -1.22474753  0.1413447 ],[-6.67609]
30600,[-19794.059],4590709760.0,9646.29296875,[-6.62511001 22.03882486 -2.71601218  0.70356948],[-16.122189]
30700,[-20848.2],5072643584.0,10281.5126953125,[-7.47567401 23.06113203 -3.06462574  4.13963854],[-12.6818905]
30800,[-1444.3406],5108740096.0,10399.8427734375,[-0.10984558  6.58003147  0.20311039  7.70893049],[-0.7230123]
30900,[-7822.8374],11953948672.0,12433.6083984375,[-1.8072791  14.55722773 -1.17656673  3.99131846],[-10.660032]
31000,[-25493.691],7036237824.0,11203.302734375,[-7.64554631 26.10482001 -2.91081373  6.66713899],[-16.795433]
31100,[-3557.8042],8709703680.0,12185.8056640625,[-4.21787267  9.0237511  -1.20617473 -1.14783575],[-7.3260694]
31200,[-28100.865],10149609472.0,12944.3466796875,[-7.60958603 27.06801504 -3.07183463  4.28244194],[-16.172144]
31300,[-30108.826],8065366016.0,13543.107421875,[-9.09080199 27.56081042 -3.52337939  2.38426398],[-19.094772]
31400,[-3289.61],7440234496.0,15375.765625,[-0.22878313  9.20808251 -0.32773865  0.60757395],[-5.957288]
31500,[-624.25433],9045359616.0,14275.91796875,[-0.0944525   4.44408187 -0.12025145  4.60292992],[-1.5644131]
31600,[-688.50226],9183377408.0,15500.935546875,[-0.13176356  4.68437234 -0.12483562  5.28437044],[-2.6625264]
31700,[-3345.4578],8315287040.0,15127.26171875,[-0.68721339  8.7142139  -0.53154176 -2.5107615 ],[-8.532446]
31800,[-8675.671],4366489600.0,14654.0302734375,[-1.22655476 15.13269401 -0.98927509  2.19079945],[-10.701511]
31900,[-3553.084],4800304128.0,15049.8359375,[-3.3810866   9.2349964  -1.1009234  -0.25890031],[-7.0402117]
32000,[-19025.154],6780395008.0,15968.62109375,[-6.14361794 21.7701269  -2.61436642  1.00729095],[-15.517542]
32100,[-443.05435],9563599872.0,18559.75390625,[-0.06793798  3.50578063 -0.15862735  1.44516469],[-1.921231]
32200,[-482.92575],7843642880.0,17393.32421875,[-0.09531316  3.76467039 -0.19392525  2.39142879],[-0.6829902]
32300,[-434.6417],9898016768.0,19761.5078125,[-0.06432418  3.4432471  -0.1391244   1.19961414],[-2.053465]
32400,[-638.81726],12075110400.0,20504.4453125,[-0.12536728  4.50302072 -0.14640165  4.77488762],[-1.4360135]
32500,[-593.1315],9081253888.0,21577.220703125,[-1.68648251  3.43394923 -0.72875658 -0.56408338],[-2.1008077]
32600,[-10088.478],3709575936.0,19098.87109375,[-2.17693961 16.00710858 -1.40579786  1.6045363 ],[-13.031101]
32700,[-29589.01],5583212544.0,21051.578125,[-9.06912178 27.42319115 -3.45082037  2.90006244],[-18.3502]
32800,[-3706.3777],9379883008.0,21603.57421875,[-9.56644788  6.9580895  -2.24669636 -7.13781264],[-3.0547264]
32900,[-842.93335],10862064640.0,23112.09375,[-0.11995709  5.19519234  0.01312878  6.53029557],[-2.5436053]
33000,[-2574.8206],5833116160.0,21026.66015625,[-0.09190449  8.33123648 -0.24799931  3.84886885],[-4.6652656]
33100,[-1410.0173],4559121408.0,20417.333984375,[-0.10741547  6.50941784  0.20536089  7.7289854 ],[-2.9871368]
33200,[-411.1196],6650068992.0,22123.3125,[-0.01707549  3.26678148 -0.04578642  0.50349286],[-1.7388254]
33300,[-465.11652],7008487424.0,24043.7265625,[-0.06316252  3.65509037 -0.12056664  1.97281118],[-0.47428098]
33400,[-394.79007],7732430848.0,24606.4453125,[ 1.05946354e-04  3.14143137e+00  1.06313895e-03 -1.69402572e-03],[0.10847969]
33500,[-8206.671],2599365120.0,21335.5390625,[-4.37651773 12.3726631  -2.15270275 -7.7464787 ],[-5.692847]
33600,[-11353.876],6640534528.0,26142.208984375,[-2.99207612 17.6335901  -1.45530659  6.34247888],[-9.341612]
33700,[-3060.9224],5361832960.0,26905.33203125,[-0.17020882  7.79945876 -0.20744201 -5.44966354],[-0.13857158]
33800,[-394.63635],8317470208.0,28181.328125,[ 1.49247393e-03  3.13892833e+00  6.32211236e-03 -1.41825095e-02],[0.18258494]
33900,[-395.89618],4659712512.0,26082.66015625,[ 1.45646189e-03  3.13937549e+00  1.46151431e-02 -2.32880346e-02],[1.491298]
34000,[-19626.342],7269564928.0,27598.25390625,[-1.68499736 22.41528223 -0.40533703  1.89926126],[-0.44792038]
34100,[-76471.125],6968958976.0,27950.51953125,[ 3.16185834 45.0451776   0.67627651  6.9556885 ],[14.750304]
34200,[-19875.28],6429902848.0,31044.16015625,[ 5.12023317 22.35694655  1.20321266  1.47321727],[4.1122737]
34300,[-406.75305],9458798592.0,31934.55078125,[-0.10181226 -3.26241192 -0.14808943 -0.54767042],[-1.6974639]
34400,[-377.4293],4077923328.0,29940.607421875,[ 0.04563838  2.95727503  0.10230693 -0.74256173],[1.8894101]
34500,[-7433.477],9149459456.0,33925.109375,[ 1.10079799 11.5915649   0.82205833 -6.71938029],[2.0573783]
34600,[-366.80164],3515989248.0,28366.521484375,[-0.06283062 -3.09447737 -0.11837634 -0.37064524],[-2.64899]
34700,[-336.20084],5840304128.0,31855.501953125,[ 0.06678524  2.48294771  0.1169581  -2.4869978 ],[-0.8216283]
34800,[-20161.402],10404129792.0,38510.62109375,[ 3.78643017 22.67167767  2.07757669  2.45253502],[11.567371]
34900,[-12073.256],6695267328.0,37058.5703125,[ -5.03087635 -18.09975566  -2.65223857  -7.14102663],[-16.30226]
35000,[-3996.7498],6733315072.0,34892.98046875,[ 0.68765703 10.43035183  0.52471319  3.60716261],[8.209022]
35100,[-3598.6736],5982402560.0,34902.66015625,[-0.87213954 -9.56879082 -0.80296778 -0.87622099],[-9.095572]
35200,[-376.81003],6590947328.0,39160.32421875,[-0.66802226  3.10777919 -0.20045257  0.28302456],[2.0513606]
35300,[-311.25458],6253488128.0,35969.390625,[ 0.11051754  1.8669386   0.13277615 -4.51373045],[0.34769878]
35400,[-355.47763],3871062016.0,37820.03125,[ 0.0600386  -3.04201003 -0.08040522 -0.3411127 ],[-3.176551]
35500,[-5950.415],3532524544.0,37721.4765625,[-0.20142971 13.17414124  1.03356651  7.41175133],[7.885198]
35600,[-420.0428],6494639104.0,42780.05859375,[-0.20672791 -3.31624457 -0.24223503 -0.66416312],[-2.4458714]
35700,[-607.3666],7435380736.0,41050.28125,[-0.2305653   1.24566494 -0.11697925  6.18452185],[2.0222201]
35800,[-346.263],6012590080.0,41145.53125,[ 0.08353127  2.61866462  0.14370424 -1.99952079],[-0.94697887]
35900,[-445.4084],6229657600.0,40930.8515625,[ 0.10709297 -0.21049738 -0.26613296 -7.79467741],[-2.64071]
36000,[-398.40686],5513069568.0,42334.75390625,[-0.04191881 -3.24436578 -0.15638801 -0.67379728],[-2.9531546]
36100,[-606.6534],6494852608.0,43034.7578125,[-0.41683581 -4.29190342 -0.3350149  -4.06679724],[-5.566218]
36200,[-3621.737],9111865344.0,47297.9140625,[-0.87397375 -9.61392573 -0.85087536 -1.1777791 ],[-11.557375]
36300,[-9779.447],7630815232.0,49790.3359375,[ -3.27218526 -15.71000591  -1.90935519  -1.17137742],[-14.795429]
36400,[-21557.514],5662113792.0,47486.03515625,[ -9.2760353  -23.33551326  -3.56512802  -4.63714713],[-16.730816]
36500,[-9955.796],7261086720.0,48844.4921875,[ -3.23489257 -15.80736001  -1.91710141  -1.05206485],[-14.857463]
36600,[-2429.4163],8376626176.0,49086.8984375,[-0.42447636 -7.92959836 -0.536788   -5.32894662],[-12.816997]
36700,[-8875.094],6369473024.0,50846.5,[ -2.37803704 -15.22821612  -1.58479786  -2.42826891],[-16.577848]
36800,[-705.5874],3527184128.0,49414.97265625,[-0.09738778 -4.6685059  -0.32987442 -5.17413005],[-6.794328]
36900,[-3825.531],2175110656.0,41192.3515625,[-1.49721483 -9.97324107 -1.08939138 -2.03604288],[-8.928904]
37000,[-9556.399],5661467648.0,47365.3125,[ -3.42848783 -15.55176786  -1.84959658  -1.18548162],[-15.208182]
37100,[-17886.23],5782503424.0,49332.75390625,[ -7.50565513 -21.35398123  -3.06833172  -2.92483162],[-17.60302]
37200,[-351.28693],8933433344.0,55899.25,[ 0.08064677  2.68117266  0.15786709 -1.78629756],[0.46585298]
37300,[-358.02194],5396064768.0,53077.06640625,[ 0.13033354 -3.0730418  -0.05758703 -0.54301386],[-3.2739143]
37400,[-3621.68],5875837440.0,60308.66015625,[-0.85268217 -9.61375611 -0.88555565 -1.0888954 ],[-10.315639]
37500,[-11052.724],9950967808.0,64554.3671875,[ -4.92889503 -16.98440939  -2.40882161  -4.47036924],[-13.842457]
37600,[-46442.992],7590994944.0,61795.046875,[ 4.13868011 34.35638852  4.67477945  1.90237921],[19.55996]
37700,[-345.2553],4260731648.0,49850.9140625,[ 0.08449466  2.59715127  0.16843069 -2.10105035],[0.7312285]
37800,[-409.1726],5766500352.0,61301.97265625,[ 0.05151519 -3.26709833 -0.14326799 -0.71349327],[-4.559767]
37900,[-4383.647],2955598848.0,53876.03125,[ -1.61236141 -11.05880515  -1.32054556  -5.45845985],[-12.433094]
38000,[-17918.727],4519124480.0,60233.21875,[ -6.84852861 -21.40056034  -3.02357561  -2.832628  ],[-18.658953]
38100,[-583.8523],6041297408.0,61242.28125,[ 0.11075893 -1.00699386 -0.09448551 -6.74393436],[-3.669571]
38200,[-2767.9927],4978752000.0,60626.828125,[-0.44549723 -8.50087591 -0.57554351 -3.63375435],[-14.408823]
38300,[-10552.682],4296775680.0,63281.0859375,[ -4.00941245 -16.37879934  -2.25594827  -2.58560246],[-16.294477]
38400,[-397.43268],9825459200.0,75728.015625,[ 0.00751012  3.12866347  0.04234773 -0.08314992],[2.5567868]
38500,[-440.47464],4808549888.0,68192.734375,[ 0.06815787 -3.4202372  -0.16080857 -1.15421076],[-5.334465]
38600,[-4582.532],4635345920.0,64729.27734375,[ -2.19714941 -11.30859828  -1.68623617  -6.01817602],[-14.275358]
38700,[-21682.205],4331351552.0,63155.0234375,[-10.28760178 -23.22949077  -3.93796823  -4.31238899],[-18.812986]
38800,[-395.34662],4653660672.0,69844.890625,[ 0.07191843 -3.1793383  -0.16286711 -0.44865618],[-4.78624]
38900,[-4326.362],5288051200.0,69375.828125,[ -1.67345304 -10.88858438  -1.38889857  -4.93949966],[-14.354148]
39000,[-21442.963],5758977536.0,73289.453125,[ -9.71461407 -23.11174666  -3.84382589  -3.97806138],[-18.711864]
39100,[-311.54657],4609765376.0,66402.71875,[ 0.14215824  1.84580973  0.15752725 -4.57183317],[-0.8013696]
39200,[-3252.4426],5308334080.0,69728.6875,[-0.62744628 -9.17524042 -0.81658528 -1.50726884],[-14.031372]
39300,[-10586.54],7937949696.0,83756.5625,[ -5.23209115 -16.26149619  -2.62548455  -2.10952193],[-15.310735]
39400,[-310.53845],3522651136.0,71359.3828125,[ 0.17479293  1.55148567  0.13027162 -5.39962811],[-0.59022856]
39500,[-437.50525],5097397248.0,76195.734375,[ 0.06618476 -3.37465651 -0.18892859 -0.96769737],[-5.886733]
39600,[-6860.0576],6582833152.0,82198.859375,[ -2.47442104 -13.75640444  -1.92726774  -6.55572276],[-18.648283]
39700,[-393.99777],7322451456.0,80346.4765625,[ 0.02569592  3.08735278  0.0911622  -0.25954383],[2.6904645]
39800,[-446.43784],3507058688.0,73510.5703125,[-0.13669426 -3.43200762 -0.3333563  -1.04800102],[-4.7381215]
39900,[-8566.438],5194346496.0,85125.0390625,[ -2.98423156 -14.98255467  -1.93661046  -3.18622852],[-18.845022]
40000,[-398.45224],4647652864.0,95413.890625,[ 0.01201159  3.12062196  0.06128716 -0.12577816],[3.0876124]
40100,[-1139.3936],5433799680.0,87768.453125,[-0.21005843 -5.8662593  -0.80381657 -7.60768072],[-9.824625]
40200,[-3319.263],4372215296.0,91190.671875,[-0.39097315  9.26976894  0.54939648  1.56181381],[14.290155]
40300,[-11383.307],5781695488.0,90871.3125,[ -5.77921672 -17.14291936  -2.96295994  -4.81997044],[-19.18954]
40400,[-340.8326],5691266560.0,91238.421875,[ 0.16104438 -2.73484222  0.03745749 -1.78687064],[-5.924067]
40500,[-5524.7134],5403334656.0,87754.5625,[ -2.31849994 -12.55052517  -2.16905604  -7.88960286],[-18.02602]
40600,[-380.3476],2450122752.0,75008.71875,[ 0.0509347   2.98822222  0.12241342 -0.63116597],[1.1117613]
40700,[-2879.1663],5581400576.0,86387.65625,[-0.46296587 -8.6629117  -0.66376775 -3.25225903],[-15.547819]
40800,[-12484.288],5400387584.0,91239.890625,[ -7.12767833 -18.18916412  -3.66456142  -7.24665786],[-19.230312]
40900,[-405.20078],8884140032.0,104617.75,[ 0.08451522 -3.23925952 -0.16724657 -0.70916558],[-5.343507]
41000,[-8826.228],5489291264.0,91068.65625,[ -3.67371932 -15.11453291  -2.23701505  -2.75295973],[-19.226612]
41100,[-310.78568],5763898368.0,91832.765625,[ 0.16934135  1.57821536  0.14251023 -5.33470033],[-0.23648278]
41200,[-3720.9863],6597515776.0,93934.015625,[-1.14303621 -9.65374382 -1.21369374 -1.09821741],[-14.915665]
41300,[-17916.951],4887199232.0,96414.109375,[ -9.77273947 -21.19134289  -3.82194369  -3.43180828],[-19.20087]
41400,[-556.26965],4856116224.0,101528.0859375,[ 0.01356612 -4.02996455 -0.23346977 -3.25366498],[-6.725585]
41500,[-11339.995],4990643200.0,104138.3671875,[ -6.02449099 -17.06457457  -3.07156629  -4.62617145],[-18.909363]
41600,[-354.37585],4967969792.0,113061.0390625,[ 0.14811288 -2.99318339 -0.07255054 -0.90344826],[-6.7780514]
41700,[-7315.6694],7852341248.0,114232.625,[ -2.92494209 -14.05748201  -2.12100188  -5.87324944],[-19.668587]
41800,[-11078.1455],8464756224.0,123284.953125,[ -5.72587299 -16.77413646  -2.97138775  -3.76012283],[-18.66133]
41900,[-26449.23],5009396224.0,105838.609375,[10.6829546  26.27684852  4.41859351  6.76902208],[19.960142]
42000,[-414.84348],6707825664.0,111165.9609375,[ 0.00527155 -3.22395029 -0.2534467  -0.47763355],[-6.1816955]
42100,[-10672.316],9266640896.0,124468.234375,[ -5.33828683 -16.27190261  -2.85064483  -2.14877992],[-19.28086]
42200,[-360.78046],5434066944.0,108519.0,[ 0.18563611 -3.01775348 -0.0474001  -0.89172077],[-7.0344343]
42300,[-7204.903],6444921344.0,110810.4921875,[ -3.2334155  -13.97204711  -2.2186752   -6.07686831],[-18.935684]
42400,[-315.58075],5285039616.0,122316.765625,[ 0.18559963  1.27296753  0.06581352 -6.10174777],[-0.5021697]
42500,[-345.97498],6403441664.0,120266.0,[ 0.1485955  -2.6753042   0.03840703 -1.86236828],[-6.597683]
42600,[-571.7537],6021966848.0,125427.5078125,[-0.03184558 -4.06502554 -0.29880763 -3.32936454],[-7.739867]
42700,[-12240.383],6110084096.0,121724.7109375,[ -6.8170115  -17.97623009  -3.57132327  -6.89793167],[-19.764025]
42800,[-351.89774],4738203136.0,126381.9921875,[ 0.15872499 -3.00942465 -0.06635725 -0.70681363],[-5.690605]
42900,[-1878.6112],2859886336.0,114191.171875,[-0.06831459  7.05712126  0.69854364  7.34156102],[17.125942]
43000,[-11599.858],6185228800.0,115109.078125,[ -6.56750524 -17.28750368  -3.26524583  -5.25830865],[-19.758692]
43100,[-395.01318],2319877632.0,105331.8046875,[ 0.11662824 -3.11213664 -0.20150962 -0.05592142],[-5.2621164]
43200,[-2618.5837],5653349888.0,130687.1953125,[-0.4272526  -8.12871666 -0.71377897 -4.89990427],[-17.383991]
43300,[-12293.294],3196080640.0,123243.984375,[ -7.38870325 -17.9543474   -3.66693713  -6.84166266],[-19.451015]
43400,[-390.6174],4815002624.0,126327.03125,[ 0.1823858  -3.12087351 -0.12982594 -0.36594479],[-6.348192]
43500,[-7874.1094],7392251904.0,140312.25,[ -2.93665119 -14.47225527  -2.06143537  -4.81502716],[-19.805567]
43600,[-16219.197],5021622784.0,122762.578125,[ -7.75620392 -20.55941533  -3.55823793  -5.32461547],[-19.875122]
43700,[-390.28458],4976544768.0,143895.90625,[ 0.05317363  2.99313685  0.15764313 -0.64794297],[4.304253]
43800,[-356.38522],4530596352.0,138272.28125,[-0.1492366   2.67501923 -0.10892607  2.03354974],[6.7499084]
43900,[-4454.794],3384818944.0,123090.65625,[ -2.40494437 -10.9698919   -1.81792265  -5.13319902],[-17.400723]
44000,[-363.42072],3890896640.0,142504.125,[ 0.08484238  2.79097397  0.1858036  -1.39747108],[2.1129022]
44100,[-3250.8213],4961907712.0,137925.703125,[-0.8576082  -9.17089691 -1.01540531 -1.64955382],[-14.546978]
44200,[-4970.6763],4560977920.0,138629.25,[ 1.313647   11.87566231  1.88220661  7.26373725],[17.894495]
44300,[-10517.317],4678682624.0,141836.796875,[ 4.31366734 16.30330806  2.61531756  2.4536389 ],[17.302925]
44400,[-19789.918],6091146240.0,138904.859375,[ 7.80795466 22.10879433  3.62095424  1.53811677],[17.590939]
44500,[-412.99316],2523010304.0,132735.5625,[ 0.07060931 -3.20113146 -0.21853282 -0.29424587],[-5.6057935]
44600,[-1025.876],6487947264.0,152349.203125,[0.12864866 5.41653118 0.66236016 6.93869248],[14.792706]
44700,[-11430.806],8646804480.0,160610.5,[ -5.69455693 -17.23426468  -3.03886644  -5.11510359],[-18.626616]
44800,[-18230.04],5372039168.0,159986.78125,[ -7.60616974 -21.48105423  -3.47390573  -2.68897586],[-19.698553]
44900,[-402.43585],2972720384.0,145152.03125,[ 0.01669439  3.11244364  0.08511064 -0.17472891],[4.2807565]
45000,[-373.29105],5112278016.0,158846.3125,[ 0.17806008  0.34697725 -0.193      -7.67482226],[-0.80143726]
45100,[-396.83295],5511518208.0,159615.25,[ 0.03186645  3.072507    0.11341083 -0.33077286],[3.9522]
45200,[-15731.127],3610406912.0,150852.15625,[ 5.8066402  20.45176604  3.26784747  5.69299785],[19.927938]
45300,[-417.85794],6794660352.0,160269.5,[ 0.18395324 -2.35754085  0.15525591 -2.99362267],[-6.257246]
45400,[-445.3699],4875041792.0,161137.90625,[ 0.15099975 -2.25213082  0.13963652 -3.4374251 ],[-3.5642505]
45500,[-386.35492],5381764096.0,164905.5625,[ 0.10319645 -0.22804782  0.23804239  7.75472813],[2.6073096]
45600,[-533.90564],6077279232.0,170245.8125,[ 0.19735618  2.01747077 -0.05759178  4.15560609],[6.4841866]
45700,[-328.43225],5847919104.0,177834.78125,[0.31044924 2.8367536  0.14452826 1.3731631 ],[4.961402]
45800,[-385.3901],4996946944.0,172758.0,[0.30093115 3.11940395 0.24581819 0.22367391],[4.1741934]
45900,[-332.27213],4857701376.0,182677.515625,[0.22371788 2.78456016 0.0719888  1.56450331],[5.458069]
46000,[-574.6633],3528151552.0,171510.03125,[ 0.25413336  1.93116132 -0.02435989  4.43700444],[8.24486]
46100,[-384.8235],8297649664.0,189853.671875,[0.24223222 3.1522271  0.22039478 0.70345843],[5.7451477]
46200,[-380.73996],5774040576.0,181118.265625,[ 0.76252407  2.949987    0.45061269 -0.74733412],[1.1620287]
46300,[-693.8088],6375521280.0,213572.9375,[3.79899075 0.87395761 0.61857069 6.95190116],[3.7327764]
46400,[-22056.586],5164376576.0,180498.09375,[ 8.02701565 23.91732121  4.44713937  6.18060638],[18.003181]
46500,[-2188.2517],9202506752.0,194609.515625,[ 0.39586802 -7.66668425 -0.09767357 -5.88036401],[-5.259445]
46600,[-18873.379],4139343616.0,180893.59375,[ 9.98539981 21.56878852  3.8645713   2.35699357],[19.926693]
46700,[-413.64307],4541898752.0,183408.46875,[ 0.15632296 -0.00785296 -0.22562966 -7.81904608],[-0.04584174]
46800,[-1624.0946],5857265664.0,195187.6875,[ 8.37659172 -3.94919391  1.9977291   1.39690537],[3.1537743]
46900,[-1862.9369],4909587456.0,185867.609375,[10.11448351 -3.8349469   2.31913161  1.29729718],[4.527199]
47000,[-316.69077],3502069760.0,188818.4375,[ 0.18263121  1.21033956  0.04255163 -6.24285549],[0.5433724]
47100,[-318.16837],4549806080.0,194937.953125,[ 1.03840792 -1.38559415  0.60920409  5.78148423],[0.9255905]
47200,[-458.12964],6241128448.0,204206.75,[ 0.81058018 -3.44178229  0.64511752 -1.31963425],[6.6963587]
47300,[-1843.6089],5546682880.0,201222.25,[3.00847304 6.92698011 1.28249417 7.50098874],[14.966633]
47400,[-2771.518],5363647488.0,182566.984375,[ 3.51428636 -6.18084391  2.16247447  7.64986479],[2.219017]
47500,[-399.57208],7765487616.0,221184.625,[ 0.01299003  3.11894687  0.06700891 -0.13683873],[3.4525719]
47600,[-11234.443],7184793600.0,232133.296875,[ 9.56829172 16.33537427  3.09855586  2.42511432],[15.666182]
47700,[-402.24188],6658523136.0,231536.03125,[ 0.01071201  3.12327497  0.06312957 -0.12164883],[4.070958]
47800,[-397.127],7380362240.0,229308.09375,[ 0.14880967  0.12431883 -0.23075056 -7.79571253],[0.36594003]
47900,[-378.50308],4222425088.0,213387.1875,[ 0.06106559  2.95067036  0.14778665 -0.78693555],[2.1857178]
48000,[-381.14032],4887360000.0,217476.53125,[ 0.06270306  2.95460446  0.1622019  -0.78353261],[2.898064]
