step,rewards,qf1_loss,actor_loss,observations,action
32400,[-237.54434],333918.4375,10255.5947265625,[ 1.31859891 -3.0997933   2.67560104  2.50574115],[0.9998035]
32500,[-222.41528],311889.25,10337.30859375,[-0.76538938  3.14513535  3.30418427 -0.01570969],[1.8015134]
32600,[-50.760265],373249.125,12142.3134765625,[-0.41346668  1.45857268  0.08074116 -0.30097174],[0.6840567]
32700,[-29.758713],336524.875,11246.953125,[-0.3304918   1.21596088 -0.10119139  1.49348263],[0.6637869]
32800,[-147.3072],449417.78125,11483.9609375,[-0.73404149  2.58544711 -3.85862405 -0.10717879],[-0.78539526]
32900,[-155.58714],351879.9375,11277.048828125,[-0.56157714  2.73988679 -2.86330738  0.2562088 ],[-2.1033027]
33000,[-163.74889],344762.5,11469.666015625,[-0.4754407   2.77669301 -2.285025    0.47733114],[-2.7587786]
33100,[-162.26326],402085.0625,11252.970703125,[-0.73095515  3.17462395  0.54513147  6.03850814],[0.22367406]
33200,[-174.45369],377535.59375,11759.978515625,[-1.14169024  3.20315541 -0.51618735  6.84387128],[1.0008395]
33300,[-220.4031],313811.6875,11772.515625,[-0.89424672  3.1437017   2.04565195 -0.00901116],[1.0783772]
33400,[-167.49911],366339.5,10273.91015625,[-0.68815815  2.55757409 -0.9245018  -3.72855257],[-0.6955158]
33500,[-226.36539],487466.21875,11658.51953125,[-0.90144639  3.14536981  2.39181398 -0.01688029],[1.9774994]
33600,[-148.86247],366367.3125,12420.9462890625,[-0.60789288  2.74427501  1.84636897  4.84095705],[2.1576324]
33700,[-62.39249],361906.125,11527.5625,[-0.27307295  1.6555547  -1.40104889  0.06300223],[-0.8568075]
33800,[-151.09892],325152.90625,10839.6640625,[-0.023401    2.83206786  2.86571093  4.13800681],[-5.4651866]
33900,[-147.9033],475345.375,11253.4375,[-0.57280498  2.42040387  2.19861487  6.95580645],[4.672732]
34000,[-94.398544],445426.21875,10470.453125,[ 0.1192138   2.29327421 -0.87566875  6.89564074],[2.2505636]
34100,[-178.09943],250552.59375,10199.587890625,[-0.16829667  2.33422269 -0.0654959  -1.45390428],[4.9735155]
34200,[-163.99771],323312.3125,9845.798828125,[ 0.22303797  2.91363667 -0.27156095  2.07268912],[-1.4593434]
34300,[-226.96974],385565.75,10755.630859375,[ 0.06263889  2.88222498 -0.52477118  0.3833943 ],[-2.964372]
34400,[-203.80005],364251.09375,9821.0546875,[ 0.58411835  2.84573633 -2.26756265 -1.82603051],[-5.8787317]
34500,[-197.83134],322129.84375,8988.861328125,[0.24538598 3.13542022 0.56721187 0.11110826],[-0.9387758]
34600,[-101.72969],360740.75,11395.166015625,[ 0.21583767  1.18804832  0.58378683 -5.12626057],[-0.19121304]
34700,[-142.46901],301479.4375,8166.97216796875,[ 0.17814002  2.01414108 -2.49216142 -6.95400783],[-0.08383936]
34800,[-209.82195],285950.40625,8811.888671875,[ 0.65412606 -3.14574194 -0.88121552  0.06977946],[-0.29463533]
34900,[-24.229189],330514.03125,10084.0244140625,[ 0.48747757  0.71539598  2.38079734 -1.17245539],[2.6308343]
35000,[-202.42839],302500.40625,7903.6083984375,[ 0.48022232 -3.07141381  0.24201321  1.42876039],[0.7664379]
35100,[-29.599537],393671.59375,8487.796875,[ 0.56898514 -1.09703112 -0.98477968 -1.63010337],[-0.6008618]
35200,[-69.246544],446687.4375,8640.9140625,[ 0.45978621 -2.20140577 -2.79012794 -8.11934339],[0.52173334]
35300,[-146.11272],292619.53125,7779.2431640625,[ 0.56365805 -2.35998777  1.24265664  3.35598612],[2.9407644]
35400,[-147.06764],397451.15625,7039.513671875,[ 0.39191927 -2.12018711  0.75562521  6.62803469],[4.000302]
35500,[-158.41954],391775.5,8270.9501953125,[ 0.68344361 -2.63094237  0.7628313   1.4850063 ],[1.0418167]
35600,[-201.5949],489307.53125,8413.25390625,[ 0.80786775 -2.66104849  1.4061776   6.10285255],[3.5817642]
35700,[-274.3236],396112.25,5998.3271484375,[ 0.7341012   3.18372841  3.88725034 -0.65477562],[1.0508711]
35800,[-95.441895],504633.03125,7256.4150390625,[ 0.75339193 -2.32864316 -0.88850349 -5.96242185],[1.0632874]
35900,[-98.221245],407554.4375,6896.109375,[ 0.43058322  0.9061459  -0.46152605 -7.76665831],[-1.3469524]
36000,[-48.835403],442881.3125,7421.59033203125,[ 0.56444003  1.2392492   0.86991387 -2.44912436],[1.5040376]
36100,[-42.668087],572291.625,7327.9248046875,[ 0.51750344  0.71456574  0.26464413 -7.58587464],[2.9923315]
36200,[-224.57501],477509.875,5537.11083984375,[0.51716875 2.61331388 2.0863076  5.91706536],[0.46030906]
36300,[-33.402412],467097.5625,5957.0517578125,[ 0.55872021 -0.2411854  -3.71864805 -1.24472597],[-4.737668]
36400,[-233.65599],410063.8125,6291.4111328125,[ 0.77055963  3.07571573 -1.64192635 -3.91806933],[-2.557148]
36500,[-86.65901],496600.59375,4494.6064453125,[0.71050569 2.15915416 2.90344541 4.17762255],[0.580369]
36600,[-41.67048],461536.71875,6458.064453125,[ 0.74949894  1.06837349 -0.44378183  1.83835279],[-2.291242]
36700,[-37.91189],433544.6875,4914.2919921875,[0.85148148 0.48404712 0.02738684 3.27298687],[-3.887954]
36800,[-226.27782],514526.625,4740.0146484375,[-0.15746876 -3.25000383 -1.15674979  2.60370208],[0.6514366]
36900,[-50.883545],415127.1875,4953.904296875,[ 0.81081449  1.03989567  0.2054385  -0.28075244],[-2.9510257]
37000,[-272.36044],471557.8125,4057.310546875,[ 1.01558625  3.17022311  2.72888855 -0.43425534],[2.929091]
37100,[-54.543976],599987.6875,4362.7607421875,[ 0.69068675  0.9717343  -0.40642765 -5.50929852],[1.5415492]
37200,[-125.39135],647904.5,4290.5166015625,[0.98541575 2.47210001 2.77059757 6.21364959],[1.6687809]
37300,[-228.60487],582665.375,2753.8974609375,[ 1.30528938  2.46550109 -4.46305995 -6.76576724],[-1.6217394]
37400,[-267.30255],686146.25,3591.98779296875,[  1.31110216   2.1803197   -3.61075493 -11.24263437],[-4.3254113]
37500,[-46.86707],574401.0,2017.3590087890625,[ 0.51949289 -1.3980073   0.10519195 -6.95393245],[3.498207]
37600,[-30.818075],556252.0,3283.12158203125,[ 1.02875543 -0.23299793 -1.81287725 -4.88314305],[-0.3784664]
37700,[-55.450924],465746.84375,2362.47021484375,[ 1.32558594  0.90219833  0.85915914 -1.25443361],[0.22697023]
37800,[-224.09755],406312.4375,2395.96044921875,[ 0.01817394 -3.17955065 -2.06147294  2.93242111],[0.9165105]
37900,[-374.00284],595937.375,1901.0274658203125,[ 0.20792027 -2.03228694  2.62874665 15.64065188],[8.315475]
38000,[-255.92938],657583.0625,647.6752319335938,[ 0.16840225 -1.52695096  3.97771442 14.09905338],[6.7296505]
38100,[-20.776426],571315.125,1954.984375,[ 0.25538126 -0.2770475  -2.0741101  -2.49669495],[0.47707486]
