step,rewards,qf1_loss,actor_loss,observations,action
32900,[-990.35596],398253376.0,231502.171875,[-1.61753009e-01  3.14179171e+00  6.61292455e-02 -1.11108197e-03],[0.02751154]
33000,[-992.99615],455080832.0,217568.0,[-0.25260267  3.13634169 -0.00445048 -0.0212651 ],[0.07730317]
33100,[-996.0384],317517184.0,220416.59375,[-0.33750307  3.12709178 -0.06608282 -0.05527631],[-0.00089285]
33200,[-997.6443],372224000.0,216425.96875,[-0.31837542  3.13077682 -0.08233584 -0.07302005],[0.04349433]
33300,[-1010.3615],552379648.0,222111.6875,[-0.47663902  3.13461346 -0.19491231 -0.05518824],[0.07673094]
33400,[-1017.64325],386585472.0,217411.578125,[-0.56872662  3.128921   -0.21314978 -0.08878498],[-0.00548682]
33500,[-1042.9701],471193600.0,211948.796875,[-0.77408484  3.13940599 -0.35656665 -0.02488115],[0.03657021]
33600,[-1005.85956],465107360.0,226439.90625,[-0.48838877  3.14064668 -0.11276799  0.08205777],[0.11646578]
33700,[-985.0821],382984128.0,222621.96875,[-0.3540129   3.1096242  -0.21109885  0.0247313 ],[0.10679497]
33800,[-993.1022],432304032.0,221718.796875,[-2.57144733e-01  3.14167824e+00  1.61819693e-02 -7.61261671e-04],[0.10121292]
33900,[-1003.334],469135712.0,211081.125,[-0.46546188  3.14297773 -0.27829485  0.00895253],[-0.045734]
34000,[-1033.8557],404570304.0,206111.453125,[-0.73240812  3.1246933  -0.25954528 -0.03692447],[-0.09123278]
34100,[-1052.9019],474625280.0,211465.90625,[-0.84437889  3.11325899 -0.48916761 -0.1011634 ],[-0.11430223]
34200,[-1109.9348],453554432.0,215943.375,[-1.1238677   3.12664101 -0.46071126 -0.07623454],[-0.01522599]
34300,[-1073.1079],452014080.0,227139.28125,[-0.9440999   3.13733945 -0.32982189 -0.03641008],[0.06315405]
34400,[-1040.5673],453993504.0,216199.828125,[-7.39585302e-01  3.14173398e+00 -1.59976529e-01 -1.01020785e-03],[0.01719177]
34500,[-1000.25397],528447648.0,231237.5,[-0.38223029  3.13049041 -0.19066863 -0.08185499],[-0.09932604]
34600,[-1000.59875],485896512.0,218721.84375,[-0.41165181  3.13353002 -0.20217681 -0.00938692],[0.13186137]
34700,[-1050.8656],288076192.0,212100.6875,[-0.82895     3.14212738 -0.39262572  0.01967252],[-0.05804148]
34800,[-1079.7903],350951872.0,206179.8125,[-9.60115660e-01  3.14183370e+00 -4.00159553e-01 -7.38677122e-04],[0.02848154]
34900,[-1076.3209],502712512.0,218335.8125,[-0.99805243  3.11371258 -0.38030395 -0.02461847],[-0.01910613]
35000,[-1049.8715],490298592.0,218446.046875,[-0.86018102  3.13913213 -0.34596262  0.07618148],[0.02613004]
35100,[-1117.6958],317322624.0,199251.78125,[-1.16795986  3.1012715  -0.53433218 -0.23823538],[-0.11285712]
35200,[-1066.9847],504164608.0,223222.65625,[-0.93783501  3.13610209 -0.33221639  0.01112293],[-0.07706589]
35300,[-1136.0715],397639040.0,218541.0,[-1.22101762  3.13331941 -0.52274487 -0.0292289 ],[0.01637983]
35400,[-1104.2429],388636576.0,220021.453125,[-1.11078095  3.1234711  -0.39994921 -0.03075636],[-0.02956922]
35500,[-1107.2808],349045888.0,194528.265625,[-1.12283076  3.12771117 -0.55139858 -0.06441591],[-0.08359927]
35600,[-1101.0242],401167360.0,219606.84375,[-1.08310212  3.13784067 -0.38422267  0.00418842],[-0.00325116]
35700,[-1099.022],356117088.0,205585.953125,[-1.06116695  3.13713611 -0.43954027 -0.05493085],[0.03004503]
35800,[-1121.2286],503897472.0,204403.46875,[-1.15960683  3.13717003 -0.48552904  0.01904712],[0.01686548]
35900,[-1134.4941],457253248.0,216516.03125,[-1.21198664  3.14173065 -0.57753628  0.03024883],[0.04075256]
36000,[-1198.5353],461321632.0,216239.515625,[-1.46172655  3.12796541 -0.66037374 -0.0341469 ],[0.013073]
36100,[-1176.6002],388155776.0,214041.15625,[-1.38711115  3.13128416 -0.56738792 -0.08238496],[-0.03305288]
36200,[-1175.2847],562419776.0,205919.625,[-1.377414    3.13861768 -0.60709193  0.0431809 ],[0.03553534]
36300,[-1216.2207],364742016.0,205790.59375,[-1.51477763  3.13735295 -0.62666434 -0.05434662],[0.02775434]
36400,[-1253.7383],430975904.0,216167.4375,[-1.6358075   3.12419962 -0.72540971 -0.14450787],[-0.05807972]
36500,[-1200.6669],335615552.0,207449.4375,[-1.47306919  3.13373658 -0.58244938 -0.05745821],[-0.00578204]
36600,[-1142.2457],465997856.0,217549.4375,[-1.28809093  3.11815755 -0.51089943 -0.04180608],[-0.01691631]
36700,[-1056.8016],543504128.0,205569.03125,[-0.90797787  3.11555996 -0.46057676  0.0081678 ],[-0.04619079]
36800,[-1099.8108],648518592.0,200570.96875,[-1.06738472  3.13361357 -0.46749729 -0.07610412],[-0.00755304]
36900,[-1124.3013],380944576.0,202684.40625,[-1.16676837  3.13577291 -0.49581485 -0.08000158],[-0.0034834]
37000,[-1176.2035],248403152.0,195297.765625,[-1.42194297  3.12772161 -0.74854267  0.04927907],[-0.02479491]
37100,[-1149.0269],297848448.0,205985.125,[-1.33594159  3.131782   -0.43959934  0.06025145],[0.01692086]
37200,[-1065.7787],389997536.0,190503.59375,[-0.91422779  3.12292023 -0.34574326 -0.11114791],[-0.04004371]
37300,[-1129.647],594604160.0,215537.15625,[-1.19836775  3.13195021 -0.54700545 -0.12069784],[-0.02703443]
37400,[-1156.7212],373776256.0,206039.40625,[-1.32091633  3.13928006 -0.56894669  0.00332059],[-0.00393636]
37500,[-1102.5498],396115200.0,210914.6875,[-1.0893357   3.1275679  -0.44905253 -0.06169732],[-0.04907386]
37600,[-1039.5153],269975136.0,207077.609375,[-0.77407154  3.12588074 -0.34185058 -0.03332591],[-0.02320361]
37700,[-1034.2385],200641408.0,198379.125,[-0.70295723  3.13397674 -0.29175337 -0.0061957 ],[-0.02764198]
37800,[-1064.901],432811744.0,195214.53125,[-0.90943111  3.10598185 -0.48519557 -0.07434901],[-0.11285876]
37900,[-1048.3486],455073888.0,212912.453125,[-0.79305962  3.12157744 -0.4260384  -0.07347688],[-0.05692847]
38000,[-1061.2261],324701472.0,211066.5625,[-0.86667718  3.13805807 -0.3867998  -0.00366545],[0.08568615]
38100,[-1051.3202],270045568.0,201950.28125,[-0.79979247  3.13219874 -0.41649988 -0.07630642],[-0.02409004]
38200,[-1196.6942],444803616.0,198605.75,[-1.44247517  3.14308949 -0.76037896 -0.00435159],[0.01524059]
38300,[-1317.0159],422289440.0,202609.8125,[-1.801995    3.13353317 -0.94175458 -0.01357742],[0.00572991]
38400,[-1532.2311],331911424.0,190994.375,[-2.31582397  3.1342717  -1.07997868  0.05800565],[-0.03293136]
38500,[-1445.5679],622420480.0,204070.78125,[-2.1544547   3.13821399 -0.91788242  0.00332674],[-0.01793426]
38600,[-1412.8274],346031424.0,206038.546875,[-2.08195499  3.11889036 -0.9889485   0.06888551],[-0.06202632]
38700,[-1306.7743],472276064.0,197923.484375,[-1.79655997  3.13623558 -0.85274105  0.01110431],[-0.02014874]
38800,[-1305.405],462707744.0,196472.1875,[-1.80421582  3.12274722 -0.84662764  0.05469459],[-0.02857997]
38900,[-1265.7351],456618816.0,196417.03125,[-1.69962814  3.12790344 -0.87493758  0.07685886],[-0.00790954]
39000,[-1241.274],326372672.0,185477.765625,[-1.66476742  3.08761415 -0.90906937 -0.01561003],[-0.13123879]
39100,[-1362.4502],267279680.0,184749.15625,[-1.92540209  3.11967559 -1.01818795 -0.08371213],[-0.04467881]
39200,[-1613.1912],382430592.0,199488.15625,[-2.47877527  3.12254695 -1.24364266  0.05576866],[-0.03202015]
39300,[-1732.2596],424198048.0,193225.171875,[-2.71111726  3.14217206 -1.01897994 -0.00645829],[0.11278164]
39400,[-1750.757],320886144.0,181476.578125,[-2.75105567e+00  3.14177290e+00 -1.07309534e+00 -8.33705271e-04],[0.02229589]
39500,[-1680.4781],529174400.0,199587.4375,[-2.64546408  3.14238233 -0.98657716  0.07738228],[0.01759869]
39600,[-1537.6079],343218144.0,204306.0625,[-2.3331971   3.14241374 -1.02955049 -0.01196963],[0.10613173]
39700,[-1460.5609],260202672.0,176972.40625,[-2.18178114  3.14107126 -0.92370185  0.11398359],[0.02188455]
39800,[-1249.3265],491092416.0,195054.9375,[-1.64138285  3.13061256 -0.79948339  0.09296491],[-0.03601008]
39900,[-1286.156],259614352.0,192940.53125,[-1.74995599  3.11504647 -0.92230652  0.05460357],[-0.02535124]
40000,[-1214.3583],334587200.0,174990.1875,[-1.52131613  3.14068645 -0.78418357  0.0950211 ],[-0.02805413]
40100,[-1131.7904],299414720.0,177652.8125,[-1.26346851  3.11068022 -0.75581287  0.02760057],[-0.03803018]
40200,[-1309.4747],345081888.0,185797.15625,[-1.7837525   3.13870957 -0.92026952 -0.01920589],[0.04562283]
40300,[-1407.7982],363772384.0,207863.890625,[-2.02683217  3.14251102 -0.9730172  -0.01326629],[0.09415078]
40400,[-1453.4193],350317536.0,191793.78125,[-2.12933275  3.14218889 -0.80202887 -0.00565636],[0.15141708]
40500,[-1292.3828],395461600.0,203090.59375,[-1.75526763  3.10637614 -0.81944221 -0.0591102 ],[-0.04409827]
40600,[-1192.8341],447019008.0,191748.125,[-1.46706307  3.12851838 -0.74957533  0.14240864],[-0.05485599]
40700,[-1200.5806],272336512.0,184623.6875,[-1.48154354  3.12468803 -0.84628216  0.0722491 ],[-0.0468771]
40800,[-1260.757],307147904.0,183422.734375,[-1.66524166  3.12848136 -0.87532712  0.1026738 ],[-0.03875341]
40900,[-1267.7917],359491072.0,186147.5625,[-1.66852426  3.13603527 -0.88656043  0.07807739],[-0.01539439]
41000,[-1225.2361],368902432.0,187528.71875,[-1.55304712  3.13445795 -0.78599608  0.09308382],[-0.08233885]
41100,[-1125.2415],490667744.0,190104.75,[-1.20308843  3.13110226 -0.63170558 -0.0285144 ],[0.00116295]
41200,[-1046.1272],272640704.0,197921.40625,[-0.80118571  3.11529034 -0.52380697  0.01567638],[0.11609558]
41300,[-1122.2228],269887840.0,186270.375,[-1.19837249  3.09678616 -0.78126797 -0.05569379],[-0.1365082]
41400,[-1165.3934],280192608.0,176069.109375,[-1.34645348  3.11053079 -0.8368088   0.01754271],[-0.05841401]
41500,[-1064.7719],478776512.0,194570.09375,[-0.92073305  3.13300331 -0.51008694 -0.02472422],[-0.14599201]
41600,[-1078.2218],499040704.0,198206.65625,[-0.79408353  3.12476862 -0.53541244 -0.37069163],[-1.02023]
41700,[-1061.2493],377449472.0,192833.359375,[-0.74602776  3.12664882 -0.2897371   0.36247415],[0.7763066]
41800,[-1036.6973],309741728.0,175797.03125,[-0.4387537   3.1160217  -0.38760713 -0.6050882 ],[-1.292144]
41900,[-1087.8463],266718640.0,173431.515625,[-0.03920229  3.09091507 -0.37498171 -0.89487294],[-1.974816]
42000,[-1032.5884],223804992.0,185388.640625,[ 0.15361794  3.13422809 -0.1301165  -0.37863546],[-1.2441332]
42100,[-1018.9929],414296800.0,174253.5,[0.55264749 3.13984714 0.34078956 0.04923648],[-0.00501165]
42200,[-1045.8622],134188512.0,187056.625,[ 0.77080268  3.12258615  0.33246588 -0.07946302],[0.00357461]
42300,[-1097.9108],378204064.0,185216.625,[1.0670505  3.14031879 0.43393088 0.02379391],[0.06034143]
42400,[-1091.1287],293746816.0,171287.921875,[1.03466101 3.14061312 0.40053759 0.00506875],[-0.02734673]
42500,[-1066.3693],352892416.0,190684.875,[0.93590667 3.14039637 0.39829778 0.04756967],[-0.03099579]
42600,[-1059.8109],219584224.0,191140.015625,[ 0.86917698  3.11371484  0.31836818 -0.08500898],[0.00239801]
42700,[-1041.0494],322203712.0,182976.53125,[ 0.74058793  3.14142704  0.35777818 -0.01311932],[-0.00817172]
42800,[-1092.6669],259957664.0,179192.734375,[1.04047822 3.1419158  0.45534737 0.0225082 ],[-0.11280337]
42900,[-1074.3807],425740544.0,199571.84375,[9.55277287e-01 3.14193034e+00 3.71691156e-01 3.38919870e-04],[0.01711807]
43000,[-1051.2322],241802528.0,179653.15625,[ 0.81385267  3.13243511  0.30577355 -0.0380334 ],[0.03872108]
43100,[-1048.678],229105568.0,167572.4375,[ 0.80120033  3.14184532  0.38591334 -0.00467512],[0.01779741]
43200,[-1048.4215],231235360.0,188543.703125,[0.79197202 3.12858778 0.32907675 0.04630686],[0.2887678]
43300,[-1054.1674],191730816.0,182746.75,[ 8.22209254e-01  3.14057970e+00  3.66860767e-01 -2.22891098e-03],[0.00719024]
43400,[-1046.1926],251386336.0,177600.125,[0.84837618 3.11178547 0.29899243 0.03747708],[-0.00887626]
43500,[-1043.4423],361285440.0,184189.65625,[ 0.79961132  3.1261236   0.29322015 -0.01226048],[-0.12094082]
43600,[-1018.21533],294183712.0,180799.484375,[ 0.57978382  3.13798972  0.23759084 -0.04584696],[-0.24267693]
43700,[-1023.1314],366285888.0,189911.0625,[0.65494357 3.13143383 0.23683087 0.01999075],[-0.05693424]
43800,[-1025.4327],320114272.0,178857.84375,[0.65213777 3.12667262 0.2746058  0.0934403 ],[0.15308253]
43900,[-1024.2401],259396544.0,165071.28125,[0.60806303 3.14069589 0.32481844 0.0123728 ],[0.06871484]
44000,[-1023.1911],314794752.0,173601.8125,[0.66611828 3.12911835 0.228373   0.02865393],[0.05633005]
44100,[-1001.2287],362318272.0,176949.65625,[ 0.38455894  3.13509198  0.146216   -0.02868325],[0.03920585]
44200,[-986.44714],299693600.0,159176.375,[ 0.24251004  3.1313076   0.07449938 -0.02371734],[-0.1644054]
44300,[-995.45264],326173024.0,165095.90625,[ 3.07338131e-01  3.13985785e+00  1.45605215e-01 -2.88490189e-04],[-0.13642475]
44400,[-1005.9886],199707040.0,166635.046875,[ 0.47631893  3.14149162  0.2427843  -0.06477762],[-0.0988799]
44500,[-1031.3519],158173504.0,162954.28125,[ 0.68214154  3.1420773   0.33708094 -0.00636877],[0.1571627]
44600,[-1037.9935],433969216.0,182536.078125,[0.69763056 3.14169673 0.38903847 0.01055446],[0.07771856]
44700,[-1259.7651],401752032.0,188165.78125,[-0.10987492  3.13569671  0.36308973  1.27688738],[3.129987]
44800,[-1259.0579],236564816.0,160819.671875,[-0.33741224  3.10301891  0.47115967  1.40544396],[3.2073145]
44900,[-1577.1201],411260640.0,170690.578125,[-0.33856594  3.08002951  0.42895903  1.33303551],[3.6615703]
45000,[-1939.2444],175735328.0,169941.15625,[-0.90434293  3.12963533  0.39229555  2.05645249],[5.062513]
45100,[-1611.3345],203271680.0,174445.46875,[-0.46590999  3.12527636  0.65623903  1.96308188],[4.637623]
45200,[-1505.2935],310937024.0,156075.9375,[-0.1233932   3.10455537  0.73114493  1.85612478],[4.500037]
45300,[-1497.4183],251150048.0,167790.875,[-0.06631473  3.11902838  1.01999308  1.64044747],[4.614256]
45400,[-1842.6855],244917312.0,187177.828125,[0.15767013 3.14108346 1.04401871 2.37842146],[5.841231]
45500,[-1824.0388],224097008.0,162102.15625,[0.12173179 3.14565573 0.99308208 1.7926096 ],[6.008335]
45600,[-2016.4763],403794496.0,187754.921875,[0.15567976 3.10091802 1.26260635 2.62579619],[6.3376284]
45700,[-1833.4402],300513280.0,160367.90625,[-0.11197194  3.11478213  1.01179994  2.44368525],[5.956611]
45800,[-1718.1091],251453024.0,166265.5625,[-0.15191938  3.14688831  1.00330547  1.78289978],[6.354932]
45900,[-2154.7805],189638016.0,159605.265625,[0.04919124 3.11054665 1.13233412 2.76289375],[6.798402]
46000,[-2628.4119],235160800.0,161104.84375,[-0.02878364  3.10159821  1.25054289  3.11197266],[7.6864057]
46100,[-2217.2922],224293504.0,163028.375,[-0.02631434  3.1027445   1.06393791  2.78818733],[6.634999]
46200,[-1910.1768],212621376.0,156710.375,[-0.02808398  3.12053545  1.11672388  1.99022209],[5.5652423]
46300,[-2384.0142],326935872.0,177237.0,[-0.19065434  3.12110525  1.23118149  3.1436052 ],[7.7702146]
46400,[-2196.1145],231836576.0,168833.234375,[-0.25796089  3.14547762  0.9233908   1.76833083],[6.065726]
46500,[-2142.0894],221421440.0,180391.625,[-3.08402787e-03  3.13292497e+00  1.27577032e+00  2.90064936e+00],[7.204598]
46600,[-2173.0737],269757792.0,185711.65625,[-0.16242441  3.06896604  0.98032082  2.18110926],[5.81835]
46700,[-1920.8193],329950272.0,159401.34375,[0.18119341 3.12394609 1.11301146 2.38593424],[5.914889]
46800,[-1709.2311],322258848.0,160585.40625,[-0.09046199  3.10640059  0.94033048  1.93538175],[5.2068696]
46900,[-2468.9253],384728320.0,163173.515625,[-0.12317303  3.12681221  1.26218218  3.08122863],[7.681715]
47000,[-1956.8534],285278016.0,175766.4375,[-0.22363369  3.11894122  0.99490108  2.6824818 ],[6.631144]
47100,[-2281.4578],305586816.0,167031.4375,[-0.39816777  3.11347023  0.97220794  2.5970467 ],[6.7408514]
47200,[-2406.5806],290564896.0,166704.1875,[-0.44642467  3.10195561  0.78503958  2.38294805],[6.0979643]
47300,[-2399.368],178706256.0,159730.25,[-0.53111095  3.11229227  0.98124347  2.73924829],[7.018226]
47400,[-2193.3152],137039200.0,149601.875,[-0.33129027  3.1255426   0.87915156  2.53088848],[6.111662]
47500,[-2093.9534],308243968.0,170814.078125,[-0.14279438  3.12763572  0.93529879  2.41639892],[6.0436397]
47600,[-1758.2142],247033040.0,166746.0625,[-0.38795688  3.13612774  0.52408298  1.89231347],[4.470022]
47700,[-1127.2007],202725536.0,159214.484375,[ 1.08732915  3.09701333  0.5753099  -0.36275513],[-0.7657089]
47800,[-1297.1656],186194208.0,159548.375,[1.60426996 3.0655927  0.48142911 0.49694102],[0.3553325]
47900,[-1277.6346],204048672.0,153177.40625,[ 1.66068648  3.08349062  0.26695321 -0.97766354],[-2.0395174]
48000,[-1280.5784],553636736.0,158080.484375,[1.71239893 3.12822964 0.80703592 0.20830704],[0.5889493]
48100,[-1292.0563],310074112.0,153092.9375,[ 1.69258797  3.12193406  0.39132362 -0.77186672],[-1.6121877]
48200,[-1435.8947],187905600.0,149758.609375,[ 2.05623043  3.05674451 -0.09717741 -1.7151664 ],[-3.2411315]
48300,[-2033.9033],463032192.0,171091.890625,[1.99141003 2.95230696 1.21573988 2.75763596],[6.7147818]
48400,[-1583.8181],254945440.0,153135.140625,[1.81540715 3.03913409 1.00935912 0.95905382],[2.6532052]
