step,rewards,qf1_loss,actor_loss,observations,action
29200,[-106.849754],118795.390625,1368.4775390625,[ 0.3769073   3.14456553  2.77579175 -0.04906139],[-0.04477695]
29300,[-109.24569],115446.71875,1473.4072265625,[ 3.89161013  2.59840854 -0.28736236 -3.55785035],[-4.230731]
29400,[-112.23656],136743.421875,1470.2186279296875,[ 3.31043936  3.05435978  0.16440181 -2.13960547],[-1.2311922]
29500,[-84.18006],139409.703125,1508.14013671875,[ 1.82113245  2.81293252 -1.17623819  0.04981346],[-0.19288757]
29600,[-99.24908],125549.125,1658.297607421875,[1.59378769 3.03395373 2.29017248 2.49016077],[0.14925665]
29700,[-47.314648],139511.078125,1608.8076171875,[ 0.57423454  2.09992856 -0.13542593  0.41960106],[-1.80602]
29800,[-106.57129],150991.109375,1642.2125244140625,[ 0.26539275  3.09407936  0.7951958  -1.9772725 ],[-2.3358254]
29900,[-109.978],113082.1171875,1759.930908203125,[1.4433549  3.1670372  0.30691996 1.06009705],[3.2484767]
30000,[-113.57908],130820.34375,1646.68505859375,[1.97081589 3.1027453  1.20826558 1.10196473],[3.2701344]
30100,[-108.76496],129735.671875,1666.6461181640625,[ 1.59863458  3.08167089  1.12624974 -1.40205787],[-2.4902625]
30200,[-70.316505],125350.65625,1610.1416015625,[ 2.45008439  2.52638091 -0.28116441  0.92626174],[-1.1725192]
30300,[-85.34855],136659.90625,1683.5142822265625,[ 0.80683777  2.66640849  0.28443686 -2.58063789],[-1.0021787]
30400,[-89.27584],147081.8125,1825.660400390625,[0.0815069  2.98294983 0.42908481 0.11673285],[0.17059681]
30500,[-94.43011],148676.703125,1694.3837890625,[1.1375761  3.06643162 0.86594749 1.7542482 ],[0.19586265]
30600,[-75.49158],152463.84375,1665.783203125,[ 2.02892751  2.60592274 -0.41921879 -0.83121023],[-0.9204222]
30700,[-80.86925],151459.8125,1830.773193359375,[ 0.6872808   2.6551386  -0.21098469  2.88127409],[3.37684]
30800,[-106.847496],141558.96875,1761.61962890625,[ 0.62795449  3.17505222  0.06749363 -0.33968997],[2.222526]
30900,[-85.84808],136289.0,1834.4654541015625,[0.14174571 2.79727397 0.0657109  2.93314332],[-1.2949862]
31000,[-100.08609],124597.234375,1727.3704833984375,[ 0.10508677  3.14535551  0.70425465 -0.10240798],[0.44612497]
31100,[-102.76648],108596.828125,1808.2412109375,[ 2.47697877  3.06618987  0.46735508 -0.69287546],[-1.1333747]
31200,[-93.59684],114296.28125,1810.3118896484375,[1.63720576 3.03157412 0.92098521 2.25494225],[0.6623593]
31300,[-104.05657],150916.609375,1805.098876953125,[ 1.18487731  2.75902819 -1.35612329 -4.14646579],[-1.4941524]
31400,[-68.2978],91049.515625,1834.53076171875,[ 1.23280703  2.45494479  0.91074461 -0.92727116],[0.19005886]
31500,[-105.647064],152315.75,1918.950439453125,[ 1.00669822  3.09547927  1.87430706 -1.35006873],[-0.11527288]
31600,[-98.86976],131720.03125,1881.0716552734375,[ 0.19441575  3.09364156  0.80944156 -0.04858868],[-1.3233397]
31700,[-104.89299],137684.078125,1892.398681640625,[ 2.20416031  2.98730756 -1.14453481 -2.44270985],[-2.3980427]
31800,[-90.69823],109543.015625,1855.9212646484375,[ 1.91454081  2.92302589  0.35429288 -0.24254146],[0.20141527]
31900,[-104.88818],108329.484375,1678.130615234375,[1.89082608 3.1609063  0.45692182 1.03160648],[0.18395253]
32000,[-98.49749],133893.4375,1948.630615234375,[ 1.0169704   3.06637087  1.48258465 -0.31020441],[0.27782285]
32100,[-77.14725],158574.3125,1840.05859375,[ 0.82404685  2.70042291  0.42067916 -0.6778746 ],[-0.05245994]
32200,[-96.176895],175117.3125,1857.674072265625,[0.18553008 2.93060652 1.09798005 0.3966448 ],[2.394846]
32300,[-72.521736],109016.375,1863.074951171875,[ 2.72997393  2.51565816 -0.8136795  -0.11378454],[-0.98326594]
32400,[-101.20401],132238.71875,1813.816650390625,[1.83566778 3.13447528 0.82941851 0.52145695],[-0.08667035]
32500,[-99.14319],157122.828125,1933.199951171875,[ 1.70366648  2.97536558 -0.53199716 -1.60746444],[-0.14087668]
32600,[-103.62768],124049.53125,2042.03173828125,[ 1.11397762  3.16856022 -0.02334965 -0.81242692],[-0.80459714]
32700,[-95.99924],137053.03125,1958.503173828125,[ 1.10785843  3.07074137  0.54099386 -0.06751489],[-0.07072617]
32800,[-100.877174],124784.65625,1921.158935546875,[-0.02086986  3.16923627  0.6214868   0.42340367],[0.7571757]
32900,[-115.36541],153994.71875,1955.2255859375,[ 1.86954652  2.72316486 -0.83566004 -3.67405058],[0.8233299]
33000,[-109.260124],106425.1640625,1808.349365234375,[ 2.55591188  3.13340329 -0.12557803 -1.49219571],[-0.9248755]
33100,[-103.09828],105953.015625,1829.7657470703125,[ 1.63962947e+00  3.13680714e+00 -1.67775537e-03 -7.77448394e-01],[-0.9151195]
33200,[-113.038185],128405.1875,1916.240966796875,[ 1.64258191  3.1511131   1.18951581 -1.87959273],[-2.2024398]
33300,[-97.53814],134286.15625,1960.002685546875,[1.5643211  3.01409168 2.01532241 1.3755867 ],[-0.55846596]
