step,rewards,qf1_loss,actor_loss,observations,action
223000,[-92.88934],43039.046875,7462.3798828125,[-0.09455594  3.02643951 -0.44337178 -0.03512522],[-0.04987894]
224000,[-93.74349],31036.28125,7322.49755859375,[-1.77854887 -3.05330871  0.47345013 -0.45011174],[0.44751072]
225000,[-100.1305],12630.48828125,7514.537109375,[ 0.21229577  3.13359208  0.40034727 -0.27974355],[-0.01261179]
226000,[-99.62201],27219.65625,7558.37890625,[-0.11515717  3.18647332  0.0482013   0.1735004 ],[-0.03812086]
227000,[-82.85873],33076.953125,7497.06982421875,[ 1.07772442  2.69448003 -0.98399552 -1.42923027],[-2.2698193]
228000,[-106.61666],26694.11328125,7602.9423828125,[ -1.55151896  -1.73760252  -0.93864466 -12.01222655],[3.3185124]
229000,[-138.47212],43021.3671875,7631.5517578125,[ 0.2181253   1.20448918 -4.95580369 -6.05583779],[0.43696022]
230000,[-94.466],52983.78515625,7639.2890625,[ 0.34212658  3.06702995  0.21201605 -0.01163919],[-0.13047054]
231000,[-103.44409],50563.6640625,7682.83984375,[-1.00177265 -3.25398602  1.20769972 -0.65301614],[0.546677]
232000,[-230.4531],41439.7578125,7670.51806640625,[ -1.17053858   0.87778391  -4.61854273 -10.11913631],[3.9855573]
233000,[-186.03064],58318.40625,7733.0732421875,[-1.05181855 -3.77179074  2.8953189  -1.76337754],[3.3754656]
234000,[-122.11562],43949.2734375,7648.86328125,[-0.17158903 -3.36977862  0.30556164  0.77279631],[-0.94245034]
235000,[-100.47384],70600.46875,7703.00537109375,[ 0.05168896  3.17826249 -0.01726539  0.01595389],[0.03727376]
236000,[-150.88004],20111.43359375,7757.58154296875,[-0.31493029 -3.71737248  2.57460374  1.00002121],[-0.74674875]
237000,[-101.82414],40485.77734375,7819.01513671875,[-0.39396261  3.13962116  0.04887991 -0.54160256],[-0.07878655]
238000,[-94.74865],62354.8828125,7831.78076171875,[ 0.47512852  3.04236596  0.36299207 -0.2324825 ],[-0.12953857]
239000,[-153.35262],35327.1640625,7674.50390625,[-0.96150687 -3.62588343  3.26974353  0.83544458],[-1.3578602]
240000,[-118.78003],30232.5,7801.62841796875,[ -1.39742081  -1.34055803  -2.72581623 -12.7008265 ],[3.3248065]
241000,[-123.68812],55146.68359375,7876.232421875,[-1.48871623 -3.2488955   0.02114989  1.62989002],[-0.6346459]
241376,[20519.451],18793.255859375,7696.107421875,[-2.23550910e-03  3.14453641e+00 -3.56061607e-03  3.52394132e-03],[0.19225127]
242000,[-170.47432],59329.34375,7789.3818359375,[-0.60112733 -3.81729952  2.23841435  1.66160447],[-1.667889]
